order_id,customer_id,product_id,quantity,amount_cents,currency,order_ts,status,channel
o006470,c00360,SKU0383,1,1534,USD,2026-04-17T21:28:17,completed,web
o006471,c00472,SKU0480,1,1020,USD,2026-04-15T07:45:04,shipped,mobile
o006472,c00754,SKU0347,2,2348,USD,2026-04-09T02:25:28,shipped,web
o006473,c00341,SKU0095,1,2196,USD,2026-04-25T20:04:32,completed,mobile
o006474,c00548,SKU0322,2,1148,USD,2026-04-08T07:35:03,shipped,web
o006475,c00551,SKU0067,2,5158,USD,2026-03-20T12:21:21,completed,marketplace
o006476,c00659,SKU0015,2,6602,USD,2026-02-25T23:46:11,shipped,web
o006477,c00538,SKU0051,1,380,USD,2026-04-16T15:07:25,completed,web
o006478,c00715,SKU0450,3,14001,USD,2026-02-14T08:19:50,completed,mobile
o006479,c00643,SKU0053,3,5412,USD,2026-01-15T10:55:30,completed,marketplace
o006480,c00414,SKU0347,1,1174,USD,2026-02-09T13:51:24,completed,web
o006481,c00354,SKU0062,1,3654,USD,2026-04-09T03:38:33,refunded,marketplace
o006482,c00849,SKU0372,2,2348,USD,2026-03-28T12:50:17,shipped,web
o006483,c00539,SKU0119,3,4902,USD,2026-04-15T21:49:43,cancelled,web
o006484,c00248,SKU0448,2,1070,USD,2026-05-05T23:31:46,completed,web
o006485,c00263,SKU0273,1,1382,USD,2026-02-13T19:20:54,completed,mobile
o006486,c00026,SKU0139,2,1930,USD,2026-05-09T09:22:28,refunded,web
o006487,c00267,SKU0132,1,3175,USD,2026-04-29T15:57:22,completed,web
o006488,c00288,SKU0219,1,2570,USD,2026-03-18T15:55:19,completed,mobile
o006489,c00366,SKU0238,5,3325,USD,2026-02-24T21:30:56,refunded,web
o006490,c00320,SKU0055,3,3675,USD,2026-04-24T15:51:11,completed,mobile
o006491,c00538,SKU0111,3,7776,USD,2026-05-03T00:19:57,completed,web
o006492,c00475,SKU0412,1,1429,USD,2026-02-03T09:55:08,completed,mobile
o006493,c00371,SKU0212,3,4125,USD,2026-03-26T05:02:58,completed,mobile
o006494,c00370,SKU0222,2,2204,USD,2025-12-25T10:50:02,completed,web
o006495,c00962,SKU0478,3,3819,USD,2026-01-17T06:23:13,completed,marketplace
o006496,c00773,SKU0159,2,2000,USD,2026-04-20T04:23:14,refunded,web
o006497,c00836,SKU0446,3,8553,USD,2026-01-28T03:34:26,completed,web
o006498,c00651,SKU0431,1,1233,USD,2026-04-14T18:40:49,cancelled,mobile
o006499,c00637,SKU0396,1,1193,USD,2026-03-25T04:35:13,completed,web
o006500,c00622,SKU0161,1,1717,USD,2026-03-13T18:22:17,shipped,web
o006501,c00670,SKU0184,1,1456,USD,2026-03-10T00:51:51,shipped,web
o006502,c00836,SKU0063,1,1839,USD,2026-02-23T23:28:44,cancelled,web
o006503,c00331,SKU0384,1,2176,USD,2026-03-29T06:00:35,completed,web
o006504,c00443,SKU0461,1,3114,USD,2026-04-25T04:41:35,completed,api
o006505,c00334,SKU0368,2,2846,USD,2026-04-01T05:00:25,completed,api
o006506,c00846,SKU0194,2,3486,USD,2026-03-28T22:35:23,completed,mobile
o006507,c00839,SKU0299,1,2090,USD,2026-01-06T08:13:16,refunded,web
o006508,c00176,SKU0402,1,2854,USD,2026-02-20T01:04:53,shipped,mobile
o006509,c00776,SKU0327,4,2124,USD,2026-03-01T04:04:28,cancelled,mobile
o006510,c00764,SKU0243,1,1894,USD,2026-02-11T01:55:08,cancelled,web
o006511,c00157,SKU0424,2,5600,USD,2026-03-16T12:53:28,completed,mobile
o006512,c00648,SKU0299,3,6270,USD,2026-04-29T08:01:39,completed,web
o006513,c00924,SKU0072,2,1998,USD,2026-04-17T04:53:16,completed,web
o006514,c00551,SKU0432,3,13110,USD,2026-04-01T06:15:23,cancelled,web
o006515,c00552,SKU0138,1,1820,USD,2026-04-08T18:52:34,shipped,web
o006516,c00552,SKU0445,1,2862,USD,2026-04-29T19:11:29,refunded,web
o006517,c00637,SKU0426,4,3472,USD,2026-03-09T05:01:35,completed,web
o006518,c00278,SKU0143,1,1386,USD,2026-02-27T16:16:20,completed,web
o006519,c00672,SKU0261,1,956,USD,2026-04-27T01:59:55,completed,web
o006520,c00183,SKU0277,1,1657,USD,2026-01-15T14:02:15,completed,marketplace
o006521,c00346,SKU0435,1,2480,USD,2026-03-29T11:43:00,shipped,web
o006522,c00145,SKU0176,2,4328,USD,2026-04-14T09:58:23,shipped,web
o006523,c00427,SKU0320,3,1803,USD,2026-03-28T15:26:25,completed,web
o006524,c00134,SKU0215,1,2296,USD,2026-04-13T12:24:59,completed,mobile
o006525,c00051,SKU0128,1,2793,USD,2026-02-20T11:17:49,completed,mobile
o006526,c00340,SKU0094,2,1912,USD,2026-03-21T02:57:02,completed,mobile
o006527,c00946,SKU0483,2,1372,USD,2026-02-21T22:11:26,completed,web
o006528,c00143,SKU0451,4,9396,USD,2026-04-06T14:54:41,completed,web
o006529,c00539,SKU0255,1,3512,USD,2026-03-15T10:18:57,cancelled,web
o006530,c00768,SKU0423,1,3461,USD,2026-02-21T04:56:50,completed,web
o006531,c00546,SKU0161,1,1717,USD,2025-12-06T16:10:35,completed,mobile
o006532,c00544,SKU0105,1,1467,USD,2026-02-05T04:50:21,completed,mobile
o006533,c00647,SKU0451,1,2349,USD,2026-03-31T08:02:08,refunded,marketplace
o006534,c00429,SKU0482,1,1037,USD,2026-04-05T04:35:00,refunded,web
o006535,c00532,SKU0322,1,574,USD,2026-04-05T10:59:46,completed,web
o006536,c00847,SKU0390,1,1831,USD,2026-04-15T18:20:47,completed,marketplace
o006537,c00960,SKU0074,2,1358,USD,2026-01-10T06:20:40,completed,api
o006538,c00866,SKU0437,1,458,USD,2026-03-24T11:53:42,completed,web
o006539,c00859,SKU0298,2,1754,USD,2026-02-21T00:55:20,refunded,web
o006540,c00956,SKU0209,3,8076,USD,2026-01-02T15:50:03,completed,mobile
o006541,c00549,SKU0120,1,1874,USD,2026-04-12T10:10:20,completed,web
o006542,c00924,SKU0274,2,6586,USD,2026-03-02T14:18:46,shipped,mobile
o006543,c00917,SKU0210,2,4692,USD,2026-04-04T20:27:30,completed,web
o006544,c00156,SKU0361,1,3303,USD,2026-01-22T11:17:29,completed,web
o006545,c00343,SKU0374,3,4050,USD,2026-01-14T23:44:36,completed,web
o006546,c00229,SKU0473,2,1164,USD,2026-04-11T22:08:30,shipped,web
o006547,c00267,SKU0406,1,1940,USD,2026-04-08T02:08:05,completed,web
o006548,c00529,SKU0223,1,3828,USD,2025-12-22T22:16:53,completed,mobile
o006549,c00540,SKU0327,3,1593,USD,2026-03-22T09:33:17,refunded,web
o006550,c00836,SKU0036,1,1224,USD,2026-04-14T13:21:43,shipped,web
o006551,c00840,SKU0413,3,16623,USD,2025-12-21T11:56:14,shipped,mobile
o006552,c00469,SKU0219,4,10280,USD,2026-02-04T09:57:36,completed,web
o006553,c00546,SKU0015,2,6602,USD,2026-03-29T15:40:41,cancelled,web
o006554,c00174,SKU0426,2,1736,USD,2026-05-04T01:26:12,refunded,mobile
o006555,c00931,SKU0286,2,5094,USD,2026-04-01T04:05:58,completed,web
o006556,c00273,SKU0297,4,4784,USD,2026-03-23T19:16:12,completed,web
o006557,c00759,SKU0391,2,12518,USD,2026-02-11T05:10:14,refunded,web
o006558,c00264,SKU0074,1,679,USD,2026-02-18T02:36:46,completed,mobile
o006559,c00653,SKU0107,3,4035,USD,2026-04-12T12:48:56,completed,web
o006560,c00176,SKU0217,1,2530,USD,2026-01-24T15:18:53,completed,mobile
o006561,c00948,SKU0379,2,3896,USD,2026-02-15T17:20:49,completed,web
o006562,c00020,SKU0460,2,812,USD,2026-04-07T06:26:57,cancelled,web
o006563,c00827,SKU0330,5,12095,USD,2026-03-01T10:24:23,completed,web
o006564,c00496,SKU0177,2,16332,USD,2026-01-20T04:54:51,cancelled,web
o006565,c00028,SKU0229,3,3825,USD,2025-11-26T10:35:14,cancelled,mobile
o006566,c00530,SKU0233,1,2573,USD,2026-03-20T18:08:06,completed,marketplace
o006567,c00874,SKU0298,1,877,USD,2026-04-04T08:46:02,completed,web
o006568,c00251,SKU0162,3,3828,USD,2025-11-21T02:03:52,refunded,web
o006569,c00561,SKU0408,1,695,USD,2026-03-23T01:18:50,completed,mobile
o006570,c00362,SKU0284,1,1911,USD,2026-01-29T16:59:57,refunded,web
o006571,c00641,SKU0431,2,2466,USD,2026-04-09T16:59:39,completed,api
o006572,c00343,SKU0339,1,701,USD,2026-04-12T11:29:17,completed,mobile
o006573,c00644,SKU0014,1,2243,USD,2026-04-17T09:12:57,shipped,mobile
o006574,c00468,SKU0385,5,7885,USD,2026-02-14T23:40:19,completed,web
o006575,c00039,SKU0178,1,2459,USD,2026-04-16T21:43:20,cancelled,mobile
o006576,c00837,SKU0334,1,1403,USD,2026-02-25T18:32:23,completed,marketplace
o006577,c00045,SKU0390,1,1831,USD,2026-03-06T11:22:51,completed,web
o006578,c00863,SKU0362,1,1740,USD,2026-02-23T12:48:22,shipped,web
o006579,c00747,SKU0306,2,3526,USD,2026-05-04T06:58:04,completed,mobile
o006580,c00765,SKU0406,1,1940,USD,2025-12-16T04:45:32,shipped,mobile
o006581,c00822,SKU0409,1,3307,USD,2026-03-19T17:20:51,completed,web
o006582,c00468,SKU0347,4,4696,USD,2026-02-18T17:35:52,completed,web
o006583,c00877,SKU0254,2,2372,USD,2026-03-08T11:58:44,refunded,api
o006584,c00634,SKU0373,1,782,USD,2026-01-18T00:09:07,completed,web
o006585,c00544,SKU0477,1,874,USD,2026-02-20T08:53:33,shipped,web
o006586,c00188,SKU0182,5,6510,USD,2026-01-08T16:15:08,cancelled,mobile
o006587,c00881,SKU0031,2,2662,USD,2026-04-23T10:29:36,completed,mobile
o006588,c00779,SKU0014,3,6729,USD,2026-04-03T13:08:17,completed,mobile
o006589,c00654,SKU0290,3,5781,USD,2026-03-14T04:33:51,completed,web
o006590,c00038,SKU0269,1,601,USD,2026-03-13T03:09:04,shipped,web
o006591,c00944,SKU0237,1,2864,USD,2026-03-23T01:00:29,refunded,web
o006592,c00030,SKU0070,1,1351,USD,2026-01-08T19:56:15,completed,mobile
o006593,c00470,SKU0190,1,1932,USD,2026-03-01T21:00:19,completed,web
o006594,c00761,SKU0298,2,1754,USD,2026-03-26T18:57:42,completed,mobile
o006595,c00850,SKU0134,1,2059,USD,2026-01-14T08:28:51,refunded,mobile
o006596,c00928,SKU0101,2,3632,USD,2026-03-14T23:57:13,shipped,web
o006597,c00759,SKU0284,1,1911,USD,2026-02-05T15:00:10,shipped,mobile
o006598,c00853,SKU0447,2,10318,USD,2026-05-07T09:34:10,completed,mobile
o006599,c00140,SKU0228,1,1142,USD,2026-03-01T18:17:32,cancelled,api
o006600,c00948,SKU0223,1,3828,USD,2026-02-28T05:20:57,completed,web
o006601,c00439,SKU0475,2,1362,USD,2026-04-21T01:01:16,refunded,web
o006602,c00148,SKU0378,2,9364,USD,2026-03-13T08:19:21,refunded,mobile
o006603,c00423,SKU0421,2,1116,USD,2026-04-06T10:15:03,completed,web
o006604,c00369,SKU0017,2,2920,USD,2025-12-09T05:47:07,shipped,web
o006605,c00341,SKU0289,4,4116,USD,2026-01-06T23:08:30,shipped,web
o006606,c00647,SKU0184,2,2912,USD,2026-02-16T00:12:03,completed,web
o006607,c00834,SKU0269,2,1202,USD,2025-12-23T22:18:33,shipped,mobile
o006608,c00151,SKU0357,1,625,USD,2026-03-26T09:04:21,shipped,mobile
o006609,c00550,SKU0324,3,1788,USD,2026-03-29T14:50:31,completed,mobile
o006610,c00039,SKU0070,2,2702,USD,2026-03-03T19:42:10,completed,web
o006611,c00543,SKU0103,4,1520,USD,2026-04-12T15:53:54,cancelled,web
o006612,c00284,SKU0145,1,3451,USD,2026-03-31T11:20:47,completed,web
o006613,c00263,SKU0311,1,1905,USD,2026-03-02T07:26:51,completed,web
o006614,c00048,SKU0223,1,3828,USD,2026-04-26T14:39:37,cancelled,mobile
o006615,c00545,SKU0044,2,4964,USD,2026-02-19T14:36:19,completed,web
o006616,c00639,SKU0326,2,3152,USD,2026-04-21T09:53:47,completed,web
o006617,c00645,SKU0315,2,5496,USD,2026-02-01T07:06:23,completed,web
o006618,c00052,SKU0450,3,14001,USD,2026-04-04T08:24:13,completed,web
o006619,c00654,SKU0231,1,4542,USD,2026-01-17T02:20:43,completed,web
o006620,c00259,SKU0294,2,4356,USD,2026-05-14T18:37:52,completed,web
o006621,c00225,SKU0410,2,2834,USD,2025-12-13T15:26:37,completed,web
o006622,c00457,SKU0407,1,2009,USD,2025-12-30T18:52:51,cancelled,web
o006623,c00576,SKU0248,2,2356,USD,2026-04-05T14:56:39,cancelled,web
o006624,c00753,SKU0451,1,2349,USD,2026-01-17T10:51:06,completed,web
o006625,c00328,SKU0399,3,7764,USD,2026-05-01T06:45:15,completed,web
o006626,c00328,SKU0237,3,8592,USD,2026-04-29T09:18:24,cancelled,web
o006627,c00161,SKU0148,2,8140,USD,2026-03-16T08:05:57,refunded,mobile
o006628,c00428,SKU0451,2,4698,USD,2026-03-01T10:41:25,completed,web
o006629,c00785,SKU0428,1,1493,USD,2026-01-15T01:26:55,refunded,mobile
o006630,c00965,SKU0229,1,1275,USD,2026-02-15T19:48:00,completed,mobile
o006631,c00170,SKU0306,1,1763,USD,2026-04-15T18:32:56,refunded,web
o006632,c00943,SKU0112,2,2264,USD,2026-02-18T06:41:21,completed,web
o006633,c00538,SKU0209,2,5384,USD,2026-03-03T13:25:32,completed,web
o006634,c00761,SKU0220,3,3072,USD,2026-01-30T01:25:31,completed,web
o006635,c00546,SKU0253,1,1021,USD,2026-02-22T16:19:39,completed,web
o006636,c00134,SKU0219,2,5140,USD,2025-12-02T10:46:38,completed,web
o006637,c00443,SKU0272,1,1569,USD,2026-02-21T07:20:59,completed,web
o006638,c00758,SKU0134,2,4118,USD,2026-03-27T10:36:16,completed,web
o006639,c00446,SKU0480,2,2040,USD,2026-04-04T20:13:24,shipped,mobile
o006640,c00524,SKU0356,1,842,USD,2026-05-03T12:49:05,cancelled,web
o006641,c00239,SKU0218,3,1203,USD,2025-12-14T14:24:15,completed,mobile
o006642,c00665,SKU0268,1,1657,USD,2026-03-28T04:54:08,completed,mobile
o006643,c00945,SKU0353,2,3446,USD,2026-04-24T17:25:06,completed,mobile
o006644,c00027,SKU0220,1,1024,USD,2026-03-27T20:18:58,cancelled,web
o006645,c00357,SKU0054,1,2172,USD,2026-04-04T00:46:02,completed,mobile
o006646,c00262,SKU0018,1,1937,USD,2026-01-24T19:49:14,refunded,web
o006647,c00154,SKU0274,2,6586,USD,2026-04-30T17:22:01,cancelled,web
o006648,c00568,SKU0349,2,2112,USD,2026-02-17T03:06:08,refunded,web
o006649,c00738,SKU0357,1,625,USD,2026-02-16T16:51:03,completed,mobile
o006650,c00719,SKU0237,1,2864,USD,2026-01-14T15:15:16,cancelled,web
o006651,c00456,SKU0118,1,1789,USD,2025-12-25T17:25:41,refunded,api
o006652,c00645,SKU0293,4,12704,USD,2026-04-22T20:19:00,completed,marketplace
o006653,c00363,SKU0051,2,760,USD,2025-12-01T05:27:59,shipped,web
o006654,c00869,SKU0123,1,3451,USD,2026-03-17T05:30:21,completed,web
o006655,c00950,SKU0350,2,7208,USD,2026-03-09T21:11:54,completed,web
o006656,c00222,SKU0300,1,11228,USD,2026-02-03T18:14:08,completed,web
o006657,c00356,SKU0431,1,1233,USD,2026-03-30T05:30:39,completed,web
o006658,c00635,SKU0244,2,16720,USD,2026-04-20T19:18:59,refunded,web
o006659,c00473,SKU0194,2,3486,USD,2026-03-31T08:42:56,completed,web
o006660,c00381,SKU0322,1,574,USD,2026-02-12T05:12:52,completed,web
o006661,c00041,SKU0293,1,3176,USD,2026-03-28T02:20:43,shipped,web
o006662,c00053,SKU0135,1,2574,USD,2026-03-28T03:06:18,completed,web
o006663,c00241,SKU0357,2,1250,USD,2026-01-13T23:46:43,completed,web
o006664,c00172,SKU0247,2,3244,USD,2026-02-09T21:02:03,completed,web
o006665,c00366,SKU0202,2,1400,USD,2026-03-02T12:26:30,completed,web
o006666,c00419,SKU0205,2,3660,USD,2026-02-14T21:54:42,cancelled,mobile
o006667,c00701,SKU0316,2,2568,USD,2026-02-05T01:26:05,shipped,mobile
o006668,c00164,SKU0024,1,1584,USD,2026-02-03T11:14:02,refunded,web
o006669,c00151,SKU0061,1,3467,USD,2026-03-07T21:53:40,completed,api
o006670,c00447,SKU0147,1,1012,USD,2026-04-16T14:13:46,completed,mobile
o006671,c00870,SKU0150,1,735,USD,2026-04-17T11:49:06,completed,web
o006672,c00657,SKU0269,2,1202,USD,2026-03-12T07:07:25,completed,web
o006673,c00259,SKU0390,1,1831,USD,2026-02-08T10:13:50,refunded,mobile
o006674,c00950,SKU0061,1,3467,USD,2026-04-22T16:28:39,shipped,web
o006675,c00070,SKU0302,2,3254,USD,2026-03-26T17:04:10,cancelled,mobile
o006676,c00937,SKU0361,3,9909,USD,2026-01-13T10:35:19,completed,web
o006677,c00048,SKU0191,4,1352,USD,2026-03-11T13:49:07,cancelled,mobile
o006678,c00426,SKU0001,1,741,USD,2026-05-08T01:59:02,completed,web
o006679,c00458,SKU0388,1,2098,USD,2026-02-16T20:20:17,shipped,mobile
o006680,c00452,SKU0062,1,3654,USD,2026-01-21T02:42:06,completed,web
o006681,c00167,SKU0190,2,3864,USD,2026-03-05T13:36:09,refunded,mobile
o006682,c00463,SKU0151,2,6840,USD,2026-03-02T06:32:56,completed,mobile
o006683,c00313,SKU0138,2,3640,USD,2026-04-10T10:56:50,completed,mobile
o006684,c00448,SKU0467,1,1461,USD,2026-02-16T16:03:51,completed,web
o006685,c00841,SKU0245,2,3204,USD,2026-02-14T17:37:14,completed,web
o006686,c00671,SKU0349,2,2112,USD,2026-01-04T18:54:04,refunded,web
o006687,c00255,SKU0365,1,4993,USD,2026-03-23T11:16:02,completed,web
o006688,c00372,SKU0285,1,1369,USD,2026-04-11T22:20:59,completed,web
o006689,c00463,SKU0295,3,4518,USD,2026-02-06T03:34:26,completed,mobile
o006690,c00025,SKU0469,1,1863,USD,2026-04-04T18:11:40,refunded,web
o006691,c00065,SKU0039,2,6624,USD,2026-04-24T16:44:31,completed,web
o006692,c00536,SKU0376,1,1624,USD,2026-02-16T14:56:37,completed,marketplace
o006693,c00934,SKU0158,2,1804,USD,2026-02-11T02:25:02,cancelled,web
o006694,c00371,SKU0050,1,5065,USD,2026-04-24T17:36:43,completed,web
o006695,c00231,SKU0460,3,1218,USD,2026-04-08T16:45:12,completed,web
o006696,c00310,SKU0029,1,991,USD,2026-02-10T15:35:29,completed,mobile
o006697,c00452,SKU0434,1,1467,USD,2026-02-15T04:33:59,cancelled,web
o006698,c00757,SKU0199,1,1153,USD,2026-04-10T04:08:12,cancelled,marketplace
o006699,c00738,SKU0220,2,2048,USD,2026-02-12T07:11:35,shipped,web
o006700,c00169,SKU0166,1,1353,USD,2026-02-25T07:01:42,completed,marketplace
o006701,c00213,SKU0159,1,1000,USD,2026-04-11T22:20:55,completed,marketplace
o006702,c00059,SKU0185,3,6627,USD,2026-03-30T16:03:20,cancelled,mobile
o006703,c00873,SKU0386,1,1908,USD,2026-01-26T05:41:48,completed,marketplace
o006704,c00429,SKU0474,1,977,USD,2026-03-14T10:43:38,completed,web
o006705,c00438,SKU0391,2,12518,USD,2026-04-16T22:16:22,completed,web
o006706,c00133,SKU0434,2,2934,USD,2026-04-14T23:03:34,completed,mobile
o006707,c00457,SKU0462,1,1224,USD,2026-02-17T08:54:21,completed,web
o006708,c00432,SKU0449,1,1054,USD,2026-04-18T03:06:34,completed,mobile
o006709,c00427,SKU0437,1,458,USD,2026-03-03T00:53:50,completed,mobile
o006710,c00351,SKU0289,3,3087,USD,2026-01-31T06:28:21,completed,web
o006711,c00829,SKU0145,1,3451,USD,2026-02-28T18:56:40,shipped,mobile
o006712,c00941,SKU0213,2,5656,USD,2026-04-04T12:51:00,completed,mobile
o006713,c00939,SKU0159,2,2000,USD,2026-01-28T02:53:32,shipped,web
o006714,c00242,SKU0136,1,704,USD,2026-03-16T22:54:55,completed,mobile
o006715,c00051,SKU0407,2,4018,USD,2026-04-06T22:06:05,refunded,web
o006716,c00648,SKU0268,1,1657,USD,2026-02-06T01:38:15,completed,marketplace
o006717,c00172,SKU0400,1,1781,USD,2026-04-07T19:08:44,completed,web
o006718,c00140,SKU0491,1,770,USD,2026-03-14T14:40:03,completed,web
o006719,c00670,SKU0112,1,1132,USD,2026-04-12T16:31:48,cancelled,web
o006720,c00142,SKU0233,1,2573,USD,2026-03-17T01:02:07,cancelled,mobile
o006721,c00970,SKU0113,2,2420,USD,2026-03-29T02:43:46,completed,web
o006722,c00561,SKU0273,3,4146,USD,2026-01-29T20:10:30,completed,web
o006723,c00345,SKU0139,1,965,USD,2026-04-07T22:50:09,refunded,web
o006724,c00852,SKU0367,1,1192,USD,2026-03-13T01:30:05,completed,web
o006725,c00350,SKU0255,1,3512,USD,2026-03-29T12:47:15,completed,web
o006726,c00052,SKU0410,1,1417,USD,2026-04-11T05:39:06,completed,web
o006727,c00058,SKU0006,1,1173,USD,2026-02-01T09:47:23,refunded,web
o006728,c00849,SKU0171,1,1150,USD,2026-01-02T08:06:03,completed,mobile
o006729,c00937,SKU0473,2,1164,USD,2026-02-24T03:43:43,refunded,web
o006730,c00836,SKU0291,1,1561,USD,2026-01-28T07:44:45,shipped,web
o006731,c00261,SKU0458,1,1157,USD,2026-02-21T12:16:53,completed,web
o006732,c00738,SKU0410,2,2834,USD,2026-02-14T02:31:42,refunded,web
o006733,c00362,SKU0444,1,858,USD,2026-05-01T19:39:40,shipped,web
o006734,c00063,SKU0174,1,4357,USD,2026-03-27T01:01:13,shipped,mobile
o006735,c00464,SKU0279,1,591,USD,2025-12-28T00:05:43,completed,mobile
o006736,c00422,SKU0440,1,2439,USD,2026-03-02T09:49:51,completed,web
o006737,c00141,SKU0134,1,2059,USD,2026-02-14T06:23:37,completed,web
o006738,c00851,SKU0008,1,2608,USD,2026-03-09T23:35:55,completed,api
o006739,c00871,SKU0151,1,3420,USD,2026-01-16T04:53:49,shipped,web
o006740,c00060,SKU0417,2,2884,USD,2026-04-22T10:08:40,completed,web
o006741,c00284,SKU0093,4,2216,USD,2026-02-27T15:01:48,completed,api
o006742,c00424,SKU0329,1,3345,USD,2026-03-17T17:33:20,completed,web
o006743,c00733,SKU0378,2,9364,USD,2026-05-01T06:52:10,completed,web
o006744,c00166,SKU0202,2,1400,USD,2026-03-05T02:33:39,completed,mobile
o006745,c00949,SKU0065,1,949,USD,2026-03-18T17:25:02,refunded,web
o006746,c00352,SKU0380,1,2803,USD,2026-02-26T22:17:25,completed,web
o006747,c00683,SKU0479,1,3608,USD,2026-02-01T03:23:36,completed,mobile
o006748,c00745,SKU0480,2,2040,USD,2026-02-04T16:30:59,refunded,mobile
o006749,c00327,SKU0014,1,2243,USD,2026-03-07T10:35:07,completed,marketplace
o006750,c00459,SKU0026,3,4884,USD,2026-04-20T08:20:48,completed,web
o006751,c00933,SKU0210,1,2346,USD,2026-03-09T14:57:16,completed,web
o006752,c00452,SKU0480,3,3060,USD,2026-03-29T11:09:55,completed,web
o006753,c00358,SKU0484,1,1657,USD,2026-03-02T10:15:57,completed,web
o006754,c00362,SKU0090,3,1830,USD,2026-04-21T07:11:29,cancelled,web
o006755,c00849,SKU0414,1,3365,USD,2026-01-25T05:04:31,cancelled,mobile
o006756,c00352,SKU0336,3,1902,USD,2026-04-04T08:42:36,cancelled,mobile
o006757,c00816,SKU0214,1,1905,USD,2026-01-16T19:44:30,shipped,web
o006758,c00520,SKU0136,1,704,USD,2026-04-05T12:32:47,completed,mobile
o006759,c00036,SKU0048,3,3801,USD,2026-03-12T17:26:53,refunded,web
o006760,c00034,SKU0294,3,6534,USD,2026-04-02T00:38:56,completed,mobile
o006761,c00756,SKU0237,2,5728,USD,2026-03-08T10:52:50,completed,web
o006762,c00825,SKU0286,1,2547,USD,2026-04-03T15:18:15,completed,marketplace
o006763,c00083,SKU0443,2,1946,USD,2026-04-21T00:39:32,refunded,web
o006764,c00935,SKU0011,2,6480,USD,2026-02-23T18:55:03,refunded,web
o006765,c00560,SKU0340,2,6924,USD,2026-03-20T13:04:31,cancelled,web
o006766,c00150,SKU0224,3,18453,USD,2026-01-22T08:22:11,completed,web
o006767,c00519,SKU0209,2,5384,USD,2026-01-10T10:08:01,completed,api
o006768,c00926,SKU0475,2,1362,USD,2026-03-05T00:35:51,completed,web
o006769,c00154,SKU0481,2,1836,USD,2026-05-05T06:11:19,completed,web
o006770,c00651,SKU0095,4,8784,USD,2026-03-24T20:33:22,completed,mobile
o006771,c00945,SKU0082,2,1538,USD,2026-02-26T21:09:56,cancelled,mobile
o006772,c00842,SKU0338,1,3496,USD,2026-04-09T17:17:26,refunded,api
o006773,c00864,SKU0164,2,4832,USD,2026-02-24T09:11:45,completed,mobile
o006774,c00551,SKU0131,1,838,USD,2026-04-11T06:16:28,completed,mobile
o006775,c00545,SKU0402,1,2854,USD,2026-02-01T17:00:39,shipped,web
o006776,c00862,SKU0389,1,416,USD,2025-12-24T19:11:15,shipped,web
o006777,c00160,SKU0056,2,1540,USD,2026-03-07T04:20:46,shipped,mobile
o006778,c00608,SKU0363,1,2194,USD,2026-03-05T05:12:45,refunded,web
o006779,c00547,SKU0101,1,1816,USD,2025-12-15T11:05:14,completed,web
o006780,c00657,SKU0007,2,1238,USD,2026-03-06T07:59:36,completed,web
o006781,c00775,SKU0054,4,8688,USD,2026-01-19T04:47:49,cancelled,web
o006782,c00380,SKU0407,1,2009,USD,2026-03-12T01:14:34,completed,web
o006783,c00840,SKU0391,1,6259,USD,2025-11-24T07:18:23,completed,web
o006784,c00853,SKU0140,4,11628,USD,2026-05-01T00:24:18,shipped,web
o006785,c00196,SKU0141,3,13950,USD,2026-03-16T00:46:55,refunded,web
